timestamp,device,energy_kwh,temperature,occupancy
2025-02-08 21:45:00,HVAC,5.983,17.1,2
2025-02-08 22:00:00,Machinery,0.0,24.1,0
2025-02-08 22:15:00,Servers,15.899,22.9,3
2025-02-08 22:30:00,Servers,15.102,21.8,3
2025-02-08 22:45:00,Workstations,0.981,22.9,3
2025-02-08 23:00:00,Workstations,0.783,20.6,5
2025-02-08 23:15:00,HVAC,6.73,17.8,5
2025-02-08 23:30:00,Servers,15.308,19.1,0
2025-02-08 23:45:00,Servers,13.259,22.3,2
2025-02-09 00:00:00,Machinery,0.0,24.0,5
2025-02-09 00:15:00,HVAC,4.383,15.9,3
2025-02-09 00:30:00,Machinery,0.0,24.2,1
2025-02-09 00:45:00,Workstations,0.771,22.7,4
2025-02-09 01:00:00,Lighting,0.681,21.9,1
2025-02-09 01:15:00,Machinery,0.0,27.9,3
2025-02-09 01:30:00,HVAC,9.11,15.7,1
2025-02-09 01:45:00,HVAC,9.563,15.4,0
2025-02-09 02:00:00,HVAC,9.064,17.1,2
2025-02-09 02:15:00,Workstations,0.497,21.7,5
2025-02-09 02:30:00,Servers,14.072,19.4,5
2025-02-09 02:45:00,Machinery,0.0,26.0,0
2025-02-09 03:00:00,HVAC,9.969,19.2,4
2025-02-09 03:15:00,Machinery,0.0,25.4,4
2025-02-09 03:30:00,Workstations,0.76,21.2,3
2025-02-09 03:45:00,Workstations,0.696,22.7,5
2025-02-09 04:00:00,HVAC,7.653,15.1,4
2025-02-09 04:15:00,Machinery,0.0,22.8,1
2025-02-09 04:30:00,Servers,13.944,21.3,5
2025-02-09 04:45:00,Lighting,0.897,20.6,4
2025-02-09 05:00:00,Lighting,0.127,23.4,0
2025-02-09 05:15:00,Workstations,0.804,21.0,0
2025-02-09 05:30:00,Workstations,0.395,21.6,2
2025-02-09 05:45:00,Lighting,0.293,22.7,2
2025-02-09 06:00:00,Workstations,0.96,20.9,2
2025-02-09 06:15:00,Machinery,0.0,23.6,2
2025-02-09 06:30:00,Servers,12.026,19.1,3
2025-02-09 06:45:00,Workstations,0.677,23.3,2
2025-02-09 07:00:00,Machinery,0.0,22.7,4
2025-02-09 07:15:00,Lighting,0.662,23.1,0
2025-02-09 07:30:00,HVAC,5.245,16.5,1
2025-02-09 07:45:00,HVAC,4.241,17.0,0
2025-02-09 08:00:00,Machinery,24.86,22.2,114
2025-02-09 08:15:00,Machinery,43.048,27.0,26
2025-02-09 08:30:00,HVAC,27.873,24.6,123
2025-02-09 08:45:00,Machinery,31.988,25.3,137
2025-02-09 09:00:00,Lighting,5.428,22.0,29
2025-02-09 09:15:00,Servers,14.437,22.0,72
2025-02-09 09:30:00,Lighting,3.658,22.1,26
2025-02-09 09:45:00,Servers,12.174,19.2,73
2025-02-09 10:00:00,Workstations,2.903,21.4,63
2025-02-09 10:15:00,Servers,15.352,21.2,53
2025-02-09 10:30:00,Machinery,24.134,25.3,50
2025-02-09 10:45:00,Workstations,3.199,21.3,32
2025-02-09 11:00:00,Servers,15.665,22.8,36
2025-02-09 11:15:00,HVAC,28.187,20.3,50
2025-02-09 11:30:00,Machinery,28.016,23.8,146
2025-02-09 11:45:00,Machinery,49.937,23.8,50
2025-02-09 12:00:00,Machinery,31.932,25.5,124
2025-02-09 12:15:00,Machinery,35.995,27.6,83
2025-02-09 12:30:00,Lighting,6.969,22.1,76
2025-02-09 12:45:00,HVAC,27.639,22.9,35
2025-02-09 13:00:00,Lighting,2.133,21.7,36
2025-02-09 13:15:00,Machinery,29.644,24.0,57
2025-02-09 13:30:00,Lighting,2.045,22.7,129
2025-02-09 13:45:00,HVAC,28.008,23.7,49
2025-02-09 14:00:00,Machinery,45.679,27.4,23
2025-02-09 14:15:00,Servers,12.605,20.6,102
2025-02-09 14:30:00,Lighting,3.004,23.1,22
2025-02-09 14:45:00,Servers,15.848,20.9,85
2025-02-09 15:00:00,Workstations,4.61,23.2,25
2025-02-09 15:15:00,Lighting,1.413,22.4,136
2025-02-09 15:30:00,Machinery,26.775,24.1,45
2025-02-09 15:45:00,Machinery,48.508,24.1,88
2025-02-09 16:00:00,Servers,15.665,21.9,75
2025-02-09 16:15:00,Lighting,4.767,22.0,68
2025-02-09 16:30:00,HVAC,12.997,24.6,66
2025-02-09 16:45:00,HVAC,28.128,23.8,25
2025-02-09 17:00:00,HVAC,25.391,21.1,56
2025-02-09 17:15:00,HVAC,14.126,24.7,111
2025-02-09 17:30:00,Workstations,7.25,21.4,42
2025-02-09 17:45:00,Machinery,32.933,26.6,114
2025-02-09 18:00:00,Lighting,4.112,21.0,58
2025-02-09 18:15:00,Servers,15.893,22.4,92
2025-02-09 18:30:00,Workstations,7.342,22.6,33
2025-02-09 18:45:00,Workstations,6.754,23.3,47
2025-02-09 19:00:00,HVAC,8.909,16.3,4
2025-02-09 19:15:00,HVAC,4.245,16.9,1
2025-02-09 19:30:00,Lighting,0.506,21.4,5
2025-02-09 19:45:00,Workstations,0.873,21.5,3
2025-02-09 20:00:00,HVAC,7.451,16.8,5
2025-02-09 20:15:00,Machinery,0.0,25.1,3
2025-02-09 20:30:00,Workstations,0.111,21.1,2
2025-02-09 20:45:00,Machinery,0.0,24.1,1
2025-02-09 21:00:00,Workstations,0.377,22.2,5
2025-02-09 21:15:00,HVAC,5.082,16.6,3
2025-02-09 21:30:00,Machinery,0.0,25.7,3
2025-02-09 21:45:00,Lighting,0.935,21.2,1
2025-02-09 22:00:00,Machinery,0.0,26.2,1
2025-02-09 22:15:00,Servers,13.558,20.9,1
2025-02-09 22:30:00,Workstations,0.63,23.5,0
2025-02-09 22:45:00,HVAC,4.365,19.0,5
2025-02-09 23:00:00,Lighting,0.817,21.5,4
2025-02-09 23:15:00,Lighting,0.393,23.1,5
2025-02-09 23:30:00,Workstations,0.64,22.1,4
2025-02-09 23:45:00,HVAC,5.514,18.1,0
2025-02-10 00:00:00,HVAC,3.041,15.1,4
2025-02-10 00:15:00,Lighting,0.998,21.4,3
2025-02-10 00:30:00,Lighting,0.666,21.1,3
2025-02-10 00:45:00,HVAC,5.227,19.5,5
2025-02-10 01:00:00,Machinery,0.0,25.9,4
2025-02-10 01:15:00,Workstations,0.647,22.8,5
2025-02-10 01:30:00,Servers,13.57,22.9,4
2025-02-10 01:45:00,Servers,15.961,20.0,4
2025-02-10 02:00:00,Servers,13.369,21.1,2
2025-02-10 02:15:00,Machinery,0.0,27.5,4
2025-02-10 02:30:00,Servers,14.269,19.8,1
2025-02-10 02:45:00,Servers,12.801,19.1,1
2025-02-10 03:00:00,Servers,14.178,22.4,4
2025-02-10 03:15:00,Servers,13.605,20.8,3
2025-02-10 03:30:00,Lighting,0.829,22.8,0
2025-02-10 03:45:00,Machinery,0.0,24.0,5
2025-02-10 04:00:00,Machinery,0.0,26.7,3
2025-02-10 04:15:00,Lighting,0.864,21.3,1
2025-02-10 04:30:00,Workstations,0.313,23.0,0
2025-02-10 04:45:00,Servers,12.587,22.7,3
2025-02-10 05:00:00,Workstations,0.205,20.9,1
2025-02-10 05:15:00,HVAC,5.079,16.6,4
2025-02-10 05:30:00,Machinery,0.0,22.8,1
2025-02-10 05:45:00,HVAC,8.234,19.5,4
2025-02-10 06:00:00,Workstations,0.152,20.6,2
2025-02-10 06:15:00,Servers,13.436,19.3,4
2025-02-10 06:30:00,Machinery,0.0,22.6,0
2025-02-10 06:45:00,Workstations,0.48,23.2,2
2025-02-10 07:00:00,Lighting,0.939,23.1,2
2025-02-10 07:15:00,HVAC,3.377,17.9,0
2025-02-10 07:30:00,Lighting,0.118,21.5,0
2025-02-10 07:45:00,Lighting,0.501,23.0,5
2025-02-10 08:00:00,Workstations,2.357,20.7,105
2025-02-10 08:15:00,HVAC,11.288,20.4,137
2025-02-10 08:30:00,Lighting,6.501,23.4,62
2025-02-10 08:45:00,Workstations,6.843,20.8,148
2025-02-10 09:00:00,Workstations,5.33,21.9,100
2025-02-10 09:15:00,Machinery,32.6,23.7,90
2025-02-10 09:30:00,Lighting,3.283,21.1,73
2025-02-10 09:45:00,HVAC,14.795,21.2,90
2025-02-10 10:00:00,Lighting,3.193,21.0,104
2025-02-10 10:15:00,Lighting,6.82,21.3,103
2025-02-10 10:30:00,Servers,13.262,22.5,63
2025-02-10 10:45:00,HVAC,28.728,22.5,141
2025-02-10 11:00:00,Workstations,6.188,23.0,150
2025-02-10 11:15:00,HVAC,19.385,24.1,84
2025-02-10 11:30:00,Servers,13.604,22.7,92
2025-02-10 11:45:00,HVAC,21.362,22.2,78
2025-02-10 12:00:00,Servers,13.348,21.2,116
2025-02-10 12:15:00,Machinery,37.027,22.7,118
2025-02-10 12:30:00,Lighting,4.574,23.4,124
2025-02-10 12:45:00,Lighting,4.508,22.7,75
2025-02-10 13:00:00,Machinery,35.411,23.2,98
2025-02-10 13:15:00,Lighting,3.313,21.8,112
2025-02-10 13:30:00,Machinery,36.315,28.0,96
2025-02-10 13:45:00,HVAC,23.416,22.6,24
2025-02-10 14:00:00,Machinery,22.411,22.5,91
2025-02-10 14:15:00,HVAC,24.071,23.8,36
2025-02-10 14:30:00,Machinery,36.953,24.0,73
2025-02-10 14:45:00,Machinery,41.561,27.4,143
2025-02-10 15:00:00,Workstations,2.295,23.0,125
2025-02-10 15:15:00,HVAC,25.328,21.0,28
2025-02-10 15:30:00,Workstations,7.624,22.0,134
2025-02-10 15:45:00,Servers,12.837,22.7,133
2025-02-10 16:00:00,Lighting,3.836,21.5,110
2025-02-10 16:15:00,Workstations,6.666,21.7,47
2025-02-10 16:30:00,Machinery,39.727,24.2,106
2025-02-10 16:45:00,Machinery,37.318,22.8,85
2025-02-10 17:00:00,Servers,15.766,23.0,64
2025-02-10 17:15:00,Workstations,4.578,22.8,149
2025-02-10 17:30:00,Servers,14.954,21.8,58
2025-02-10 17:45:00,Workstations,2.988,23.4,53
2025-02-10 18:00:00,Workstations,5.907,23.3,73
2025-02-10 18:15:00,Servers,12.639,21.5,62
2025-02-10 18:30:00,HVAC,23.541,24.7,24
2025-02-10 18:45:00,Lighting,7.236,21.0,63
2025-02-10 19:00:00,Servers,13.67,20.6,1
2025-02-10 19:15:00,Servers,12.098,22.2,5
2025-02-10 19:30:00,Machinery,0.0,27.5,0
2025-02-10 19:45:00,Lighting,0.691,21.1,0
2025-02-10 20:00:00,HVAC,2.948,18.3,4
2025-02-10 20:15:00,Lighting,0.684,22.1,2
2025-02-10 20:30:00,Servers,15.302,21.4,5
2025-02-10 20:45:00,Servers,12.501,22.5,0
2025-02-10 21:00:00,Machinery,0.0,26.0,5
2025-02-10 21:15:00,Lighting,0.428,22.1,2
2025-02-10 21:30:00,HVAC,7.985,19.1,3
2025-02-10 21:45:00,Workstations,0.532,21.0,5
2025-02-10 22:00:00,Workstations,0.613,23.3,2
2025-02-10 22:15:00,Lighting,0.226,23.1,2
2025-02-10 22:30:00,Lighting,0.818,22.8,1
2025-02-10 22:45:00,Servers,15.67,22.3,4
2025-02-10 23:00:00,Lighting,0.35,22.9,2
2025-02-10 23:15:00,Servers,12.27,20.1,4
2025-02-10 23:30:00,Servers,14.733,20.4,2
2025-02-10 23:45:00,Servers,14.671,22.2,4
2025-02-11 00:00:00,HVAC,5.073,15.4,4
2025-02-11 00:15:00,HVAC,8.636,17.3,4
2025-02-11 00:30:00,Workstations,0.124,20.9,2
2025-02-11 00:45:00,Servers,12.75,20.1,0
2025-02-11 01:00:00,HVAC,7.066,18.5,2
2025-02-11 01:15:00,Workstations,0.461,23.5,1
2025-02-11 01:30:00,Lighting,0.158,22.5,1
2025-02-11 01:45:00,HVAC,4.048,16.7,0
2025-02-11 02:00:00,Workstations,0.754,22.0,4
2025-02-11 02:15:00,Workstations,0.301,23.1,1
2025-02-11 02:30:00,HVAC,6.985,15.5,3
2025-02-11 02:45:00,Servers,15.911,21.9,3
2025-02-11 03:00:00,Workstations,0.271,22.6,3
2025-02-11 03:15:00,HVAC,8.585,15.2,4
2025-02-11 03:30:00,Workstations,0.382,21.0,2
2025-02-11 03:45:00,HVAC,2.575,16.0,2
2025-02-11 04:00:00,Workstations,0.32,21.7,5
2025-02-11 04:15:00,Servers,15.701,20.4,4
2025-02-11 04:30:00,Servers,15.397,21.0,3
2025-02-11 04:45:00,HVAC,5.831,15.7,2
2025-02-11 05:00:00,Machinery,0.0,26.4,1
2025-02-11 05:15:00,Workstations,0.473,22.9,3
2025-02-11 05:30:00,Servers,14.385,20.7,0
2025-02-11 05:45:00,Workstations,0.697,22.8,3
2025-02-11 06:00:00,HVAC,6.547,15.7,0
2025-02-11 06:15:00,Machinery,0.0,22.9,0
2025-02-11 06:30:00,HVAC,6.796,16.2,2
2025-02-11 06:45:00,Machinery,0.0,24.1,5
2025-02-11 07:00:00,Workstations,0.862,21.0,2
2025-02-11 07:15:00,Workstations,0.562,22.9,3
2025-02-11 07:30:00,Lighting,0.674,21.1,0
2025-02-11 07:45:00,HVAC,7.668,19.9,1
2025-02-11 08:00:00,Machinery,31.145,27.4,43
2025-02-11 08:15:00,Lighting,6.735,22.2,68
2025-02-11 08:30:00,HVAC,29.463,21.6,26
2025-02-11 08:45:00,Machinery,21.762,26.1,37
2025-02-11 09:00:00,Lighting,3.054,21.6,41
2025-02-11 09:15:00,Workstations,5.655,23.3,39
2025-02-11 09:30:00,Lighting,6.0,21.2,122
2025-02-11 09:45:00,Servers,13.856,21.1,59
2025-02-11 10:00:00,Workstations,5.655,21.9,147
2025-02-11 10:15:00,Lighting,5.635,20.6,33
2025-02-11 10:30:00,Workstations,7.286,20.9,38
2025-02-11 10:45:00,Workstations,7.591,21.3,114
2025-02-11 11:00:00,Lighting,2.943,21.2,66
2025-02-11 11:15:00,HVAC,19.3,20.6,56
2025-02-11 11:30:00,Machinery,24.584,25.3,140
2025-02-11 11:45:00,Workstations,5.149,23.2,26
2025-02-11 12:00:00,HVAC,23.223,20.5,83
2025-02-11 12:15:00,Servers,12.987,20.5,21
2025-02-11 12:30:00,Machinery,45.003,23.9,128
2025-02-11 12:45:00,Lighting,7.267,21.2,59
2025-02-11 13:00:00,Workstations,3.422,23.4,24
2025-02-11 13:15:00,Machinery,38.5,23.1,126
2025-02-11 13:30:00,Machinery,44.418,26.2,120
2025-02-11 13:45:00,HVAC,28.747,21.3,54
2025-02-11 14:00:00,HVAC,20.352,22.3,60
2025-02-11 14:15:00,Lighting,4.274,22.2,142
2025-02-11 14:30:00,Workstations,6.264,21.8,89
2025-02-11 14:45:00,HVAC,16.338,24.8,138
2025-02-11 15:00:00,Workstations,7.035,21.7,127
2025-02-11 15:15:00,Workstations,7.749,21.2,78
2025-02-11 15:30:00,Machinery,26.461,25.2,41
2025-02-11 15:45:00,Lighting,5.89,23.0,96
2025-02-11 16:00:00,HVAC,14.601,20.3,110
2025-02-11 16:15:00,Workstations,7.657,21.9,109
2025-02-11 16:30:00,Workstations,3.738,21.4,39
2025-02-11 16:45:00,Lighting,4.039,21.1,28
2025-02-11 17:00:00,HVAC,21.649,24.4,37
2025-02-11 17:15:00,Lighting,7.303,20.9,143
2025-02-11 17:30:00,Servers,13.437,22.3,113
2025-02-11 17:45:00,HVAC,22.86,21.1,64
2025-02-11 18:00:00,Servers,13.72,21.9,34
2025-02-11 18:15:00,Lighting,4.271,23.0,135
2025-02-11 18:30:00,Machinery,42.559,25.5,71
2025-02-11 18:45:00,HVAC,14.595,23.9,115
2025-02-11 19:00:00,Lighting,0.57,21.1,1
2025-02-11 19:15:00,Lighting,0.704,23.4,5
2025-02-11 19:30:00,HVAC,8.825,15.2,2
2025-02-11 19:45:00,Lighting,0.765,23.3,0
2025-02-11 20:00:00,Lighting,0.345,21.6,4
2025-02-11 20:15:00,Servers,14.979,20.6,3
2025-02-11 20:30:00,Lighting,0.847,20.6,3
2025-02-11 20:45:00,Workstations,0.347,21.4,3
2025-02-11 21:00:00,Machinery,0.0,23.5,1
2025-02-11 21:15:00,Lighting,0.486,22.4,3
2025-02-11 21:30:00,Lighting,0.699,21.6,4
2025-02-11 21:45:00,Workstations,0.386,22.5,5
2025-02-11 22:00:00,Lighting,0.708,22.5,2
2025-02-11 22:15:00,Machinery,0.0,24.5,0
2025-02-11 22:30:00,Lighting,0.572,23.3,3
2025-02-11 22:45:00,Lighting,0.396,23.1,2
2025-02-11 23:00:00,HVAC,5.501,18.4,4
2025-02-11 23:15:00,HVAC,8.211,15.9,2
2025-02-11 23:30:00,Machinery,0.0,26.8,2
2025-02-11 23:45:00,HVAC,2.053,18.5,5
2025-02-12 00:00:00,Lighting,0.828,21.3,1
2025-02-12 00:15:00,Workstations,0.576,20.6,5
2025-02-12 00:30:00,Workstations,0.732,22.6,5
2025-02-12 00:45:00,Workstations,0.37,23.0,1
2025-02-12 01:00:00,Lighting,0.881,23.0,4
2025-02-12 01:15:00,Servers,15.81,20.5,4
2025-02-12 01:30:00,HVAC,5.576,18.2,3
2025-02-12 01:45:00,HVAC,3.861,17.6,3
2025-02-12 02:00:00,Lighting,0.158,21.4,0
2025-02-12 02:15:00,Lighting,0.719,21.1,4
2025-02-12 02:30:00,HVAC,3.481,17.5,0
2025-02-12 02:45:00,Workstations,0.429,20.5,2
2025-02-12 03:00:00,Lighting,0.706,21.3,1
2025-02-12 03:15:00,Lighting,0.393,22.9,5
2025-02-12 03:30:00,Servers,13.85,19.4,5
2025-02-12 03:45:00,Lighting,0.179,22.1,4
2025-02-12 04:00:00,Lighting,0.134,22.7,3
2025-02-12 04:15:00,Lighting,0.895,20.5,4
2025-02-12 04:30:00,Lighting,0.394,20.9,2
2025-02-12 04:45:00,HVAC,7.237,17.6,1
2025-02-12 05:00:00,Servers,14.524,19.8,2
2025-02-12 05:15:00,Lighting,0.679,22.7,4
2025-02-12 05:30:00,Servers,12.316,21.2,2
2025-02-12 05:45:00,Machinery,0.0,26.8,5
2025-02-12 06:00:00,Workstations,0.207,22.3,1
2025-02-12 06:15:00,Lighting,0.588,21.6,1
2025-02-12 06:30:00,Servers,12.894,19.8,1
2025-02-12 06:45:00,Workstations,0.929,22.0,2
2025-02-12 07:00:00,Machinery,0.0,25.2,5
2025-02-12 07:15:00,Lighting,0.199,22.2,1
2025-02-12 07:30:00,HVAC,6.761,16.9,0
2025-02-12 07:45:00,Workstations,0.517,22.2,1
2025-02-12 08:00:00,Lighting,6.533,20.6,99
2025-02-12 08:15:00,Servers,14.993,22.9,118
2025-02-12 08:30:00,Machinery,39.897,22.8,64
2025-02-12 08:45:00,Lighting,5.68,22.3,35
2025-02-12 09:00:00,HVAC,14.917,21.2,31
2025-02-12 09:15:00,Workstations,5.325,21.0,61
2025-02-12 09:30:00,Workstations,3.896,21.1,94
2025-02-12 09:45:00,Servers,12.03,19.4,110
2025-02-12 10:00:00,Machinery,34.481,22.5,134
2025-02-12 10:15:00,Workstations,4.036,21.8,117
2025-02-12 10:30:00,Workstations,5.569,22.4,23
2025-02-12 10:45:00,HVAC,27.15,22.5,22
2025-02-12 11:00:00,Workstations,5.708,22.7,32
2025-02-12 11:15:00,Lighting,2.877,20.6,109
2025-02-12 11:30:00,HVAC,27.304,24.0,105
2025-02-12 11:45:00,HVAC,19.33,21.3,133
2025-02-12 12:00:00,Machinery,47.679,26.8,83
2025-02-12 12:15:00,Machinery,24.404,22.1,140
2025-02-12 12:30:00,Lighting,6.959,20.8,28
2025-02-12 12:45:00,HVAC,21.603,24.3,63
2025-02-12 13:00:00,Lighting,7.698,21.7,64
2025-02-12 13:15:00,Lighting,4.815,21.7,46
2025-02-12 13:30:00,HVAC,27.871,24.9,21
2025-02-12 13:45:00,Workstations,7.478,23.2,81
2025-02-12 14:00:00,Workstations,6.538,23.1,147
2025-02-12 14:15:00,Lighting,3.852,23.4,124
2025-02-12 14:30:00,Lighting,3.288,20.8,24
2025-02-12 14:45:00,Servers,14.121,20.2,68
2025-02-12 15:00:00,Workstations,6.974,22.3,82
2025-02-12 15:15:00,Servers,13.614,22.8,66
2025-02-12 15:30:00,Workstations,7.502,21.9,140
2025-02-12 15:45:00,Lighting,6.247,20.9,86
2025-02-12 16:00:00,Workstations,4.22,21.0,47
2025-02-12 16:15:00,Servers,15.089,22.8,79
2025-02-12 16:30:00,Servers,15.388,20.3,93
2025-02-12 16:45:00,Servers,14.053,19.2,47
2025-02-12 17:00:00,Workstations,3.339,22.8,70
2025-02-12 17:15:00,Machinery,38.676,22.5,30
2025-02-12 17:30:00,Workstations,6.131,21.4,135
2025-02-12 17:45:00,Servers,14.539,23.0,150
2025-02-12 18:00:00,Servers,13.66,21.4,52
2025-02-12 18:15:00,Machinery,33.975,27.1,94
2025-02-12 18:30:00,Workstations,5.505,22.3,100
2025-02-12 18:45:00,Servers,12.981,19.8,35
2025-02-12 19:00:00,Servers,15.811,23.0,3
2025-02-12 19:15:00,Machinery,0.0,24.4,1
2025-02-12 19:30:00,Workstations,0.302,23.1,3
2025-02-12 19:45:00,Machinery,0.0,26.9,3
2025-02-12 20:00:00,Workstations,0.437,22.9,1
2025-02-12 20:15:00,HVAC,3.517,17.4,0
2025-02-12 20:30:00,Workstations,0.9,22.5,4
2025-02-12 20:45:00,Workstations,0.129,20.8,1
2025-02-12 21:00:00,Servers,13.36,21.4,5
2025-02-12 21:15:00,Machinery,0.0,26.5,1
2025-02-12 21:30:00,Machinery,0.0,25.9,4
2025-02-12 21:45:00,Machinery,0.0,27.0,1
2025-02-12 22:00:00,Machinery,0.0,23.6,5
2025-02-12 22:15:00,Workstations,0.115,21.5,2
2025-02-12 22:30:00,Machinery,0.0,24.3,1
2025-02-12 22:45:00,HVAC,2.806,19.6,3
2025-02-12 23:00:00,Servers,12.153,21.5,5
2025-02-12 23:15:00,Workstations,0.999,22.0,4
2025-02-12 23:30:00,Machinery,0.0,25.3,5
2025-02-12 23:45:00,Lighting,0.158,22.6,2
2025-02-13 00:00:00,Servers,13.782,21.7,1
2025-02-13 00:15:00,Machinery,0.0,23.5,1
2025-02-13 00:30:00,Servers,14.385,19.5,2
2025-02-13 00:45:00,Machinery,0.0,22.7,2
2025-02-13 01:00:00,Servers,12.975,21.3,0
2025-02-13 01:15:00,Lighting,0.812,21.8,5
2025-02-13 01:30:00,Workstations,0.521,21.9,2
2025-02-13 01:45:00,Machinery,0.0,27.2,4
2025-02-13 02:00:00,HVAC,2.436,16.6,2
2025-02-13 02:15:00,Machinery,0.0,23.0,4
2025-02-13 02:30:00,Machinery,0.0,23.4,3
2025-02-13 02:45:00,Servers,14.095,19.9,4
2025-02-13 03:00:00,Lighting,0.496,21.8,2
2025-02-13 03:15:00,Workstations,0.281,21.2,2
2025-02-13 03:30:00,Workstations,0.583,21.9,3
2025-02-13 03:45:00,HVAC,6.796,18.3,0
2025-02-13 04:00:00,Workstations,0.36,23.0,5
2025-02-13 04:15:00,Workstations,0.908,21.2,0
2025-02-13 04:30:00,Lighting,0.19,21.1,2
2025-02-13 04:45:00,Lighting,0.915,22.6,4
2025-02-13 05:00:00,Servers,13.801,19.0,0
2025-02-13 05:15:00,Servers,15.035,21.2,3
2025-02-13 05:30:00,Lighting,0.867,21.2,5
2025-02-13 05:45:00,Lighting,0.869,20.8,2
2025-02-13 06:00:00,Workstations,0.412,21.7,2
2025-02-13 06:15:00,Workstations,0.678,21.9,4
2025-02-13 06:30:00,Machinery,0.0,24.7,4
2025-02-13 06:45:00,Lighting,0.325,23.3,2
2025-02-13 07:00:00,Lighting,0.716,22.6,2
2025-02-13 07:15:00,Machinery,0.0,27.1,3
2025-02-13 07:30:00,Servers,15.695,22.6,0
2025-02-13 07:45:00,Machinery,0.0,22.5,2
2025-02-13 08:00:00,Lighting,5.264,21.4,29
2025-02-13 08:15:00,Workstations,7.133,21.7,102
2025-02-13 08:30:00,Lighting,6.147,22.5,47
2025-02-13 08:45:00,Workstations,5.201,23.2,55
2025-02-13 09:00:00,Lighting,5.409,20.7,114
2025-02-13 09:15:00,HVAC,24.893,20.6,41
2025-02-13 09:30:00,Lighting,3.449,22.0,96
2025-02-13 09:45:00,Workstations,6.806,22.2,54
2025-02-13 10:00:00,Servers,13.387,20.6,141
2025-02-13 10:15:00,Workstations,6.657,23.4,114
2025-02-13 10:30:00,Lighting,4.392,20.7,38
2025-02-13 10:45:00,Lighting,3.159,20.6,132
2025-02-13 11:00:00,Workstations,4.501,21.5,113
2025-02-13 11:15:00,Servers,14.236,20.3,112
2025-02-13 11:30:00,Servers,15.002,20.7,138
2025-02-13 11:45:00,Machinery,23.946,22.1,106
2025-02-13 12:00:00,Lighting,4.059,23.4,113
2025-02-13 12:15:00,HVAC,22.837,21.0,26
2025-02-13 12:30:00,Servers,12.009,21.2,43
2025-02-13 12:45:00,HVAC,24.484,20.7,22
2025-02-13 13:00:00,Machinery,32.291,22.7,144
2025-02-13 13:15:00,Workstations,3.974,23.3,46
2025-02-13 13:30:00,Lighting,5.373,22.0,105
2025-02-13 13:45:00,Machinery,33.572,24.3,47
2025-02-13 14:00:00,Lighting,4.035,21.3,34
2025-02-13 14:15:00,HVAC,20.394,21.1,121
2025-02-13 14:30:00,Workstations,5.783,21.8,72
2025-02-13 14:45:00,Lighting,1.006,20.8,133
2025-02-13 15:00:00,Machinery,48.729,27.4,83
2025-02-13 15:15:00,Workstations,7.413,23.0,80
2025-02-13 15:30:00,Workstations,2.728,21.6,89
2025-02-13 15:45:00,Workstations,2.679,20.9,144
2025-02-13 16:00:00,HVAC,28.894,22.0,125
2025-02-13 16:15:00,Workstations,3.108,22.6,30
2025-02-13 16:30:00,Machinery,27.774,25.3,84
2025-02-13 16:45:00,HVAC,13.335,22.1,107
2025-02-13 17:00:00,Machinery,32.425,23.7,92
2025-02-13 17:15:00,Workstations,1.433,20.6,134
2025-02-13 17:30:00,HVAC,14.086,20.5,48
2025-02-13 17:45:00,Servers,13.586,19.6,120
2025-02-13 18:00:00,Lighting,7.385,23.4,42
2025-02-13 18:15:00,HVAC,16.419,22.1,48
2025-02-13 18:30:00,Workstations,5.551,20.7,142
2025-02-13 18:45:00,Machinery,29.167,24.8,133
2025-02-13 19:00:00,Servers,14.584,21.3,5
2025-02-13 19:15:00,HVAC,6.699,19.0,4
2025-02-13 19:30:00,Machinery,0.0,22.2,2
2025-02-13 19:45:00,HVAC,7.063,17.9,3
2025-02-13 20:00:00,Servers,12.261,22.6,1
2025-02-13 20:15:00,HVAC,5.179,18.8,2
2025-02-13 20:30:00,Machinery,0.0,24.6,3
2025-02-13 20:45:00,HVAC,8.191,19.7,1
2025-02-13 21:00:00,HVAC,9.012,16.7,2
2025-02-13 21:15:00,Machinery,0.0,25.1,5
2025-02-13 21:30:00,HVAC,6.446,17.4,3
2025-02-13 21:45:00,Machinery,0.0,24.0,1
2025-02-13 22:00:00,Workstations,0.607,21.0,3
2025-02-13 22:15:00,Servers,14.078,22.0,2
2025-02-13 22:30:00,Machinery,0.0,27.3,0
2025-02-13 22:45:00,Machinery,0.0,23.1,0
2025-02-13 23:00:00,HVAC,8.848,19.7,0
2025-02-13 23:15:00,Servers,15.462,20.8,3
2025-02-13 23:30:00,Machinery,0.0,26.5,0
2025-02-13 23:45:00,Servers,13.287,22.5,0
2025-02-14 00:00:00,Lighting,0.267,23.2,2
2025-02-14 00:15:00,Lighting,0.166,20.9,1
2025-02-14 00:30:00,Workstations,0.886,22.4,5
2025-02-14 00:45:00,Servers,12.415,19.3,0
2025-02-14 01:00:00,HVAC,9.666,15.9,3
2025-02-14 01:15:00,Lighting,0.924,22.8,0
2025-02-14 01:30:00,HVAC,9.662,17.8,5
2025-02-14 01:45:00,Servers,12.075,22.0,3
2025-02-14 02:00:00,Servers,14.544,19.9,1
2025-02-14 02:15:00,Lighting,0.288,21.4,4
2025-02-14 02:30:00,HVAC,6.432,15.3,2
2025-02-14 02:45:00,Lighting,0.255,22.3,2
2025-02-14 03:00:00,Lighting,0.16,22.4,1
